Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Construire et/ou renforcer les écoles,150'000'000.00,XAF,581.84,255000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Elaborer et mettre en oeuvre un plan d'assistance pour chaque spécialité,10'000'000.00,XAF,581.84,17000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Former et informer les orpailleurs et les acheteurs sur l'utilisation des taxes et redevances perçues per les structures de l'Etat,30'000'000.00,XAF,581.84,51000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Informer les orpailleurs sur les mécanismes et les facilités des crédits,10'000'000.00,XAF,581.84,17000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Insérer un programme d'installation de cantine scolaire dans les écoles publiques,60'000'000.00,XAF,581.84,102000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Mettre à disposition du système des médicaments subventionnés,45'000'000.00,XAF,581.84,76500.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Mettre en place des dispositifs du système de diagnostic sanitaire de proximité rapide et efficace,15'000'000.00,XAF,581.84,25500.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Mettre en place des mécanismes d'octroi des crédits favorables aux orpailleurs,100'000'000.00,XAF,581.84,170000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Proposer aux femmes de ces localités d'autres activités génératrices de revenus différentes de la mine ,70'000'000.00,XAF,581.84,119000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or","Sensibiliser les dirigeants communautaires et les parents (femmes et enfants), aux risques du travail des enfants dans les mines",30'000'000.00,XAF,581.84,51000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Sensibiliser les orpailleurs à l'épargne et à l'investissement pour la realisation d'infrastructures de base et l'amélioration de leurs outils ,20'000'000.00,XAF,581.84,34000.00,FR
Republic of Congo,Protecting Vulnerable Populations,"Stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l'extraction minière artisanale et à petite échelle d'or",Sensibiliser les parents et les enfants aux avantages de la scolarisation,20'000'000.00,XAF,581.84,34000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Collecter, analyser les informations sanitaires su l'orpaillage à l'écheclon national avec emphase sur les 14 localités aurifères du pays ",40'000'000.00,XAF,581.84,68000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Doter le pays d'un centre antipoison ou d'un centre spécialisé dans le traitement des pathologies liées aux produits chimiques,100'000'000.00,XAF,581.84,170000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Doter les sites communautaires ou les CSI des moyens diagnostiques et thérapeutiques pour la prise en charge des cas d'intoxication chez les orpailleurs et leurs familles,25'000'000.00,XAF,581.84,42500.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Elaborer des outils et supports d'information, d'éducation et de plaidoyer,pour la protection de la santé des orpailleurs, de leurs familles et de la communauté riveraine",1'000'000.00,XAF,581.84,1700.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Elaborer et mettre en oeuvre un plan de développement de chaque localité incluant les moyens utilisés pour atteindre les objectifs ,150'000'000.00,XAF,581.84,255000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Former les agents de santé et les agents communautairees desservant les sites d'orpaillages sur les risques et mesures à prendre pour la protection des orpailleurs, de leurs familles et de la population riveraines",25'000'000.00,XAF,581.84,42500.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Former les relais des communication communautaires (agents de santé, enseignants, repsonsables locaux) sur les risques et mesures de protection de la santee des orpailleurs, de leurs familles et de la population environnante des sites d'orpaillage",70'000'000.00,XAF,581.84,119000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Intégrer dans le système d'information et de surveillance sanitaire, les risques et impacts sanitaires de l'orpaillage",1'000'000.00,XAF,581.84,1700.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Intégrer le thème protection des risques sanitaires liés aux activités d'orpaillage dans les activités d'IEC communautaires au niveau des formation sanitaires, des écoles et des sites d'orpaillage",30'000'000.00,XAF,581.84,51000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Mettre en place des CSI dans tous les sites d'extraction pour la sensibilisation, la surveillance sanitaire et la prise en charge précoce des maladies",250'000'000.00,XAF,581.84,425000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Mettre en place des mécanismes de contrôle qualité et de prise en charge des malades dans les formations sanitaires desservant les sites d'orpaillage,50'000'000.00,XAF,581.84,85000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Mettre en place un mécanisme de partage des données sanitaires sur l'orpaillage des centres d'écoute pour les orpailleurs et les acteurs dans ce domaine,15'000'000.00,XAF,581.84,25500.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Organiser des campagnes d'information et de plaidoyer auprès des autorités à tous lex niveaux pour la protection de la santé des orpailleurs, de leurs familles et de la communauté riveraine",70'000'000.00,XAF,581.84,119000.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,"Réaliser des contrôles périodiques du sang, des cheveux et des urines de la communauté",25'000'000.00,XAF,581.84,42500.00,FR
Republic of Congo,Public Health,Stratégie de santé publique relative à l’exposition des mineurs travaillant dans l’extraction aurifère artisanale et à petite échelle et de leurs communautés au mercure,Sensibiliser la population au plan de dévelopmment ,10'000'000.00,XAF,581.84,17000.00,FR
Senegal,Education and Awareness,3.1. Informer et sensibiliser 100 % des autorités administratives aux dangers du mercure pour la santé et l’environnement,Intégration de la lutte contre l’utilisation du mercure dans les plans de développement de 10 collectivités territoriales,46'000'000.00,XOF,581.84,79059.54,FR
Senegal,Education and Awareness,3.1. Informer et sensibiliser 100 % des autorités administratives aux dangers du mercure pour la santé et l’environnement,Le plaidoyer auprès des autorités administratives pour l’application des textes relatifs à l’utilisation et à l’exposition au mercure,44'000'000.00,XOF,581.84,75622.16,FR
Senegal,Education and Awareness,"3.2. Sensibiliser 100 % des autorités coutumières et religieuses (maîtres coraniques), les communicateurs traditionnels, la société civile, les organisations communautaires de base (OCB), les communautés étrangères et la presse aux dangers du mercure pour la santé et l’environnement","Formation des autorités coutumières et religieuses, de la société civile, de la presse, des OCB, et des communautés étrangères aux outils de sensibilisation",87'000'000.00,XOF,581.84,149525.64,FR
Senegal,Education and Awareness,"3.2. Sensibiliser 100 % des autorités coutumières et religieuses (maîtres coraniques), les communicateurs traditionnels, la société civile, les organisations communautaires de base (OCB), les communautés étrangères et la presse aux dangers du mercure pour la santé et l’environnement","Organisation de séances de sensibilisation et d’information avec les autorités coutumières et religieuses (maîtres coraniques), les communicateurs traditionnels, la société civile, la presse, les OCB, et les communautés étrangères sur les dangers du mercure pour l’environnement et la santé humaine",67'000'000.00,XOF,581.84,115151.93,FR
Senegal,Education and Awareness,3.3. Informer et sensibiliser au moins 50 % des orpailleurs pour prévenir et réduire les risques et dangers du mercure pour la santé et l’environnement,Information / Sensibilisation des orpailleurs aux risques et dangers liés à l’utilisation du mercure dans l’EMAPE d’or,173'000'000.00,XOF,581.84,297332.60,FR
Senegal,Education and Awareness,3.3. Informer et sensibiliser au moins 50 % des orpailleurs pour prévenir et réduire les risques et dangers du mercure pour la santé et l’environnement,Mise en place de dispositifs communautaires de veille et d’alerte,16'000'000.00,XOF,581.84,27498.97,FR
Senegal,Education and Awareness,3.3. Informer et sensibiliser au moins 50 % des orpailleurs pour prévenir et réduire les risques et dangers du mercure pour la santé et l’environnement,"Sensibilisation du public, en particulier les riverains des sites contaminés, aux risques encourus",225'000'000.00,XOF,581.84,386704.25,FR
Senegal,Education and Awareness,3.4. Informer et sensibiliser 80 % des femmes et enfants aux risques liés à l’exposition au mercure,Sensibilisation des enfants pour leur désengagement des activités d’orpaillage et leur réinsertion socioprofessionnelle,335'000'000.00,XOF,581.84,575759.66,FR
Senegal,Education and Awareness,3.4. Informer et sensibiliser 80 % des femmes et enfants aux risques liés à l’exposition au mercure,"Sensibilisation des femmes enceintes, en âge de procréer, allaitantes, pour qu’elles ne participent pas aux activités d’orpaillage",78'000'000.00,XOF,581.84,134057.47,FR
Senegal,Education and Awareness,"3.5. Informer et sensibiliser 100 % des agents de santé des zones EMAPE sur les risques d’exposition au mercure, l’évaluation sanitaire et la prise en charge",Sensibilisation des acteurs communautaires de santé pour un changement des comportements de la communauté EMAPE,80'000'000.00,XOF,581.84,137494.84,FR
Senegal,Education and Awareness,3.6. Vulgariser les textes juridiques en vigueur sur l’EMAPE d’or auprès de 75 % des populations minières et riveraines de la zone EMAPE,Sensibilisation des communautés de mineurs et des riverains sur les textes juridiques en vigueur sur l’EMAPE d’or et le mercure,130'000'000.00,XOF,581.84,223429.12,FR
Senegal,Formalization,1.2. Faciliter la formalisation ou la règlementation,Expérimentation technologique,602'631'000.00,XOF,581.84,1035733.19,FR
Senegal,Formalization,1.2. Faciliter la formalisation ou la règlementation,Formation des orpailleurs sur les MTD / MPE,640'000'000.00,XOF,581.84,1099958.75,FR
Senegal,Formalization,1.2. Faciliter la formalisation ou la règlementation,"Mise en place de comptoirs de commercialisation fonctionnels, impliquant la collectivité territoriale dans leur gestion",133'000'000.00,XOF,581.84,228585.18,FR
Senegal,Formalization,1.2. Faciliter la formalisation ou la règlementation,Organisation du secteur de l’EMAPE d’or,130'000'000.00,XOF,581.84,223429.12,FR
Senegal,Formalization,1.2. Faciliter la formalisation ou la règlementation,Transformation de l’EMAPE en une exploitation semi-mécanisée pour l’aboutissement d’un secteur minier industrialisé,75'000'000.00,XOF,581.84,128901.42,FR
Senegal,Mercury Trade Control,1.3. Gérer les échanges commerciaux et réduire de 50 % le trafic illicite de mercure,Développement d’une approche communautaire pour la gestion du mercure,120'000'000.00,XOF,581.84,206242.27,FR
Senegal,Mercury Trade Control,1.3. Gérer les échanges commerciaux et réduire de 50 % le trafic illicite de mercure,Renforcement du système de suivi et de contrôle pour lutter contre le commerce illicite du mercure dans l’espace CEDEAO,198'000'000.00,XOF,581.84,340299.74,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,"Créer 10 sites pilotes de traitement, équipés et mutualisés (sites d’amalgamation centralisés avec usage de cornues communautaires)",172'000'000.00,XOF,581.84,295613.91,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,Elaborer et faire adopter un instrument juridique pour éliminer les pires pratiques délétères,10'000'000.00,XOF,581.84,17186.86,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,Promotion de l’utilisation des techniques d’extraction et de traitement de l’or et adoption de comportements plus sûrs,365'612'500.00,XOF,581.84,628372.92,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,Promotion des moyens de lutte contre le chômage des jeunes dans les zones EMAPE,465'000'000.00,XOF,581.84,799188.78,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,"Protection, respect et défense des droits des femmes, des enfants, des collectivités territoriales et des autres groupes vulnérables",232'000'000.00,XOF,581.84,398735.05,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,Recherche / développement,70'000'000.00,XOF,581.84,120307.99,FR
Senegal,Mining Practice Reform,1.1 Réduire les émissions et rejets de mercure et l’exposition à cette substance de 50 %,Responsabilisation des propriétaires de sites d’exploitation sur la sécurité et l’utilisation du mercure,75'000'000.00,XOF,581.84,128901.42,FR
Senegal,Mining Practice Reform,"2.4. Surveiller le niveau de contamination des sols, des eaux, des sédiments, de la faune et de la flore et contribuer pour 25 % à la restauration des sols des sites EMAPE",Réhabilitation des sites affectés,110'000'000.00,XOF,581.84,189055.41,FR
Senegal,Mining Practice Reform,"2.4. Surveiller le niveau de contamination des sols, des eaux, des sédiments, de la faune et de la flore et contribuer pour 25 % à la restauration des sols des sites EMAPE","Renforcement du système de suivi de la qualité des sols, des eaux, de la faune et de la flore",125'000'000.00,XOF,581.84,214835.69,FR
Senegal,NAP Management,4.1 Assurer le suivi et l’évaluation du PAN,Assurer le suivi et l’évaluation du PAN,510'000'000.00,XOF,581.84,876529.63,FR
Senegal,Public Health,2.1. Amener 40 % des populations vivant dans les zones EMAPE d’or à accéder à des services de santé de qualité pour la prise en charge des problèmes de santé,Amélioration de l’offre de services pour le diagnostic et à la prise en charge des problèmes de santé liés aux produits chimiques y compris le mercure et composés du mercure,633'320'850.00,XOF,581.84,1088479.39,FR
Senegal,Public Health,2.2. Assurer le renforcement de 50 % des points de prestations de services de soins pour la prise en charge des problèmes de santé liés au secteur de l’EMAPE,Renforcement du système d’approvisionnement en produits médicaux et en moyens de diagnostic dans les régions EMAPE,405'800'000.00,XOF,581.84,697442.60,FR
Senegal,Public Health,2.2. Assurer le renforcement de 50 % des points de prestations de services de soins pour la prise en charge des problèmes de santé liés au secteur de l’EMAPE,Renforcement du système de suivi et de surveillance,110'223'500.00,XOF,581.84,189439.54,FR
Senegal,Public Health,2.2. Assurer le renforcement de 50 % des points de prestations de services de soins pour la prise en charge des problèmes de santé liés au secteur de l’EMAPE,Renforcement du volet ressources humaines,74'450'000.00,XOF,581.84,127956.14,FR
Senegal,Public Health,2.3. Améliorer à 45 % la couverture du dispositif communautaire au niveau des districts sanitaires des sites EMAPE,Prise en charge des problèmes de santé,766'647'500.00,XOF,581.84,1317625.98,FR
Senegal,Public Health,2.3. Améliorer à 45 % la couverture du dispositif communautaire au niveau des districts sanitaires des sites EMAPE,Renforcement des capacités des acteurs communautaires de santé,229'486'000.00,XOF,581.84,394414.27,FR
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Adopt a new monitoring system including the use of drones for remote sensing after obtaining informed consent from community and chiefdom authorities and intensify monitoring efforts, especially among SSM operations",0.00,USD,1,0.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Adopt a provision for restricting ASGM activity in National Protected Areas in the 2009 Mines and Minerals Ac,10'000.00,USD,1,10000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Ban the ‘worst practices ’ as described in Annex C of the Minamata Convention on Mercury in Sierra Leone’s ASGM sector in the amendment of the 2009 Mines and Minerals Act,10'000.00,USD,1,10000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Ban the use of mercury in SSM operations in the amendment of the 2009 Mines and Minerals Act,10'000.00,USD,1,10000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Build NMA’s capacity on training artisanal miners on “SMART mining”, on geoprospecting, and on gender issues",250'000.00,USD,1,250000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Build the capacity of laboratories including provision of equipment,400'000.00,USD,1,400000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct a financial needs assessment among AGM miners,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct a nation- wide airborne geophysical survey and conduct geoprospecting in the field,9'020'000.00,USD,1,9020000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct a needs assessment among AGM miners and small gold traders as part of the Baseline Study on Artisanal Mining,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct a needs assessment among SSGM companies regarding training needs for improving mining practices,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct geoprospecting and geochemical mapping,1'000'000.00,USD,1,1000000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Conduct land use mapping,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Create partnerships with and build the capacity of academic and technical institutions,315'000.00,USD,1,315000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Decentralize financial resources to provincial and district-level NMA and EPA-SL offices and local oversight committees that are adequate enough to carry out their mandates and to increase monitoring officers’ wages as a disincentive to bribery and corruption,0.00,USD,1,0.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Design and disseminate practical and regulatory guidelines for land rehabilitation and mine closure that are tailored to AM and SSM operations,200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Designate the authority to establish AM zones and establish AM zones,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Designate unique responsibilities to each oversight committee for monitoring AGM and SSGM operations in predetermined geographical areas,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Develop an educational programme on AM to educate students and professionals on technical, financial, legal, environmental, health and commercial issues relevant to the sector, and include it in the regular curriculum of relevant disciplines",500'000.00,USD,1,500000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Develop and implement a Green Gold marketing strategy and branding campaign for Sierra Leone’s mineral sector, present this in at least two fair trade conferences and engage international gold buyers for sourcing such gold from Sierra Leone",200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Enforce compliance with ‘soft’ coercive measures when compliance can reasonably be expected, and with tougher measures in the case of continued incompliance when compliance can reasonably be expected among miners in AM zones, SSM companies and mineral traders",0.00,USD,1,0.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Enhance monitoring and enforcement with penalties among traders and customs officers for ‘turning a blind eye’ to gold smuggling and engaging in gold smuggling respectively, and establish new mechanisms (whistle blowing policy) to incentivize disclosure of illegal activity",100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Establish a geo-database, complete geological maps and make this information publicly available",250'000.00,USD,1,250000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Establish a system for tracing artisanal gold trade from the mine to the point of export and the various channels in between in full compliance with the OECD Due Diligence Guidance standard,200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Establish a system for tracing small-scale gold trade from the mine to the point of export and the various channels in between in full compliance with the OECD Due Diligence Guidance standard,200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Establish multi-stake- holder “local over- sight committees” in each chiefdom where ASM takes place,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Establish two accredited regional gold-buying stations in close proximity to some of the identified AM zones which buy, process and valuate gold without mercury and sell it to the Central Bank",250'000.00,USD,1,250000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Facilitate the establishment of a national AGM federation or union through the conduct of democratic elections,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Facilitate the establishment of entities and provide ongoing assistance,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Facilitate workshops or meetings to explore viable business relations between AGM miners and LSM companies operating in the same areas in Sierra Leone*,0.00,USD,1,0.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Further investigate the domestic and regional AGM supply chain as part of the ‘green gold pilot’ of the EITAP 2 project,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Harmonize surface rent and community development fees in the artisanal licensing process,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Identify and train staff in mercury-free gold processing and refining and gold valuation and install processing, refining and valuation facilities",100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Identify the most suitable areas for establishing AM zones in consultation with stakeholders,200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Include AM in Sierra Leone’s National Strategy for Financial Inclusion for 2017- 2020 or subsequent period,10'000.00,USD,1,10000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Include gender-sensitive provisions in the amendment of the 2009 Mines and Minerals Act, fully in line with Sierra Leone’s obligations under CEDAW",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Institutionalize expertise and strengthen relevant NGOs and university departments working with AGM miners by including them in any relevant trainings and policy discussion workshops or meetings on AGM, and by supporting research in this subsector",300'000.00,USD,1,300000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Investigate current forms of organization and social arrangements,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Investigate SSGM companies’ current forms of organization and working conditions,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Investigate the domestic and regional gold supply chain for SSGM companies,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Investigate where and how SSGM companies operate,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Manage ASGM in protected areas,300'000.00,USD,1,300000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Mediate ASGM-LSM co-existence, explore potential partnerships and resolve other land disputes*",200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Organize a workshop to educate identified financial institutions about AGM, to sensitize them about the importance of facilitating AM miners with access to finance and to obtain their feedback for moving this forward",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Organize workshops to engage dealers, exporters, dealers’ and exports’ agents, goldsmiths and other relevant stakeholders for mapping gold trade routes and new ways of structuring gold trade",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Organize workshops to provide information and to facilitate discussions about various modes of organization,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Pilot a certification system that operates along with the traceability system, and pilot an associated community development fund using the premium that may be paid for certified ‘responsibly-produced gold’",200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Prepare a simple guidebook on applicable regulations, guidelines, penalties, basic mining rules, and general information about ASM, diffuse it among AM and SSM operations and communicate it radio and TV programmes and townhall meetings",200'000.00,USD,1,200000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Prepare and diffuse templates for decent workers’ contracts among SSGM companies,25'000.00,USD,1,25000.00,EN
